## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates INPUT=[../../stubdata/sortedbams_coord_bwa/SRR10141029.coordsort.bam] OUTPUT=../../stubdata/markdup_sortedbams_bwa/SRR10141029.markdup.bam METRICS_FILE=../../stubdata/markdup_sortedbams_bwa/SRR10141029.markdup_metrics.txt READ_NAME_REGEX=null    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Apr 11 03:46:06 UTC 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	3047	1826669	5060	4485	1729	384184	0	0.210617	3709580

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1
2.0	1.611146
3.0	1.984645
4.0	2.212908
5.0	2.35241
6.0	2.437666
7.0	2.48977
8.0	2.521613
9.0	2.541074
10.0	2.552967
11.0	2.560236
12.0	2.564678
13.0	2.567393
14.0	2.569052
15.0	2.570066
16.0	2.570685
17.0	2.571064
18.0	2.571296
19.0	2.571437
20.0	2.571523
21.0	2.571576
22.0	2.571609
23.0	2.571628
24.0	2.57164
25.0	2.571648
26.0	2.571652
27.0	2.571655
28.0	2.571657
29.0	2.571658
30.0	2.571658
31.0	2.571659
32.0	2.571659
33.0	2.571659
34.0	2.571659
35.0	2.571659
36.0	2.571659
37.0	2.571659
38.0	2.571659
39.0	2.571659
40.0	2.571659
41.0	2.571659
42.0	2.571659
43.0	2.571659
44.0	2.571659
45.0	2.571659
46.0	2.571659
47.0	2.571659
48.0	2.571659
49.0	2.571659
50.0	2.571659
51.0	2.571659
52.0	2.571659
53.0	2.571659
54.0	2.571659
55.0	2.571659
56.0	2.571659
57.0	2.571659
58.0	2.571659
59.0	2.571659
60.0	2.571659
61.0	2.571659
62.0	2.571659
63.0	2.571659
64.0	2.571659
65.0	2.571659
66.0	2.571659
67.0	2.571659
68.0	2.571659
69.0	2.571659
70.0	2.571659
71.0	2.571659
72.0	2.571659
73.0	2.571659
74.0	2.571659
75.0	2.571659
76.0	2.571659
77.0	2.571659
78.0	2.571659
79.0	2.571659
80.0	2.571659
81.0	2.571659
82.0	2.571659
83.0	2.571659
84.0	2.571659
85.0	2.571659
86.0	2.571659
87.0	2.571659
88.0	2.571659
89.0	2.571659
90.0	2.571659
91.0	2.571659
92.0	2.571659
93.0	2.571659
94.0	2.571659
95.0	2.571659
96.0	2.571659
97.0	2.571659
98.0	2.571659
99.0	2.571659
100.0	2.571659

