## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates INPUT=[../../stubdata/sortedbams_coord_bwa/SRR10141062.coordsort.bam] OUTPUT=../../stubdata/markdup_sortedbams_bwa/SRR10141062.markdup.bam METRICS_FILE=../../stubdata/markdup_sortedbams_bwa/SRR10141062.markdup_metrics.txt READ_NAME_REGEX=null    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Apr 11 05:07:10 UTC 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	977	1383653	9888	1381	436	167207	0	0.120959	5253768

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1
2.0	1.768462
3.0	2.358996
4.0	2.812799
5.0	3.16153
6.0	3.429516
7.0	3.635453
8.0	3.793709
9.0	3.915322
10.0	4.008776
11.0	4.080593
12.0	4.135781
13.0	4.178192
14.0	4.210782
15.0	4.235827
16.0	4.255073
17.0	4.269862
18.0	4.281228
19.0	4.289962
20.0	4.296673
21.0	4.301831
22.0	4.305794
23.0	4.30884
24.0	4.311181
25.0	4.312979
26.0	4.314361
27.0	4.315424
28.0	4.31624
29.0	4.316867
30.0	4.317349
31.0	4.317719
32.0	4.318004
33.0	4.318223
34.0	4.318391
35.0	4.31852
36.0	4.318619
37.0	4.318696
38.0	4.318754
39.0	4.318799
40.0	4.318834
41.0	4.318861
42.0	4.318881
43.0	4.318897
44.0	4.318909
45.0	4.318918
46.0	4.318925
47.0	4.318931
48.0	4.318935
49.0	4.318938
50.0	4.318941
51.0	4.318942
52.0	4.318944
53.0	4.318945
54.0	4.318946
55.0	4.318947
56.0	4.318947
57.0	4.318948
58.0	4.318948
59.0	4.318948
60.0	4.318948
61.0	4.318948
62.0	4.318948
63.0	4.318949
64.0	4.318949
65.0	4.318949
66.0	4.318949
67.0	4.318949
68.0	4.318949
69.0	4.318949
70.0	4.318949
71.0	4.318949
72.0	4.318949
73.0	4.318949
74.0	4.318949
75.0	4.318949
76.0	4.318949
77.0	4.318949
78.0	4.318949
79.0	4.318949
80.0	4.318949
81.0	4.318949
82.0	4.318949
83.0	4.318949
84.0	4.318949
85.0	4.318949
86.0	4.318949
87.0	4.318949
88.0	4.318949
89.0	4.318949
90.0	4.318949
91.0	4.318949
92.0	4.318949
93.0	4.318949
94.0	4.318949
95.0	4.318949
96.0	4.318949
97.0	4.318949
98.0	4.318949
99.0	4.318949
100.0	4.318949

