## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates INPUT=[../../stubdata/sortedbams_coord_bwa/SRR10141056.coordsort.bam] OUTPUT=../../stubdata/markdup_sortedbams_bwa/SRR10141056.markdup.bam METRICS_FILE=../../stubdata/markdup_sortedbams_bwa/SRR10141056.markdup_metrics.txt READ_NAME_REGEX=null    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Apr 11 04:53:52 UTC 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	764	1235774	8362	1218	326	286818	0	0.232156	2232005

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1
2.0	1.574841
3.0	1.905284
4.0	2.095236
5.0	2.204429
6.0	2.267197
7.0	2.303279
8.0	2.32402
9.0	2.335943
10.0	2.342797
11.0	2.346737
12.0	2.349002
13.0	2.350303
14.0	2.351052
15.0	2.351482
16.0	2.351729
17.0	2.351872
18.0	2.351953
19.0	2.352
20.0	2.352027
21.0	2.352043
22.0	2.352052
23.0	2.352057
24.0	2.35206
25.0	2.352061
26.0	2.352062
27.0	2.352063
28.0	2.352063
29.0	2.352063
30.0	2.352064
31.0	2.352064
32.0	2.352064
33.0	2.352064
34.0	2.352064
35.0	2.352064
36.0	2.352064
37.0	2.352064
38.0	2.352064
39.0	2.352064
40.0	2.352064
41.0	2.352064
42.0	2.352064
43.0	2.352064
44.0	2.352064
45.0	2.352064
46.0	2.352064
47.0	2.352064
48.0	2.352064
49.0	2.352064
50.0	2.352064
51.0	2.352064
52.0	2.352064
53.0	2.352064
54.0	2.352064
55.0	2.352064
56.0	2.352064
57.0	2.352064
58.0	2.352064
59.0	2.352064
60.0	2.352064
61.0	2.352064
62.0	2.352064
63.0	2.352064
64.0	2.352064
65.0	2.352064
66.0	2.352064
67.0	2.352064
68.0	2.352064
69.0	2.352064
70.0	2.352064
71.0	2.352064
72.0	2.352064
73.0	2.352064
74.0	2.352064
75.0	2.352064
76.0	2.352064
77.0	2.352064
78.0	2.352064
79.0	2.352064
80.0	2.352064
81.0	2.352064
82.0	2.352064
83.0	2.352064
84.0	2.352064
85.0	2.352064
86.0	2.352064
87.0	2.352064
88.0	2.352064
89.0	2.352064
90.0	2.352064
91.0	2.352064
92.0	2.352064
93.0	2.352064
94.0	2.352064
95.0	2.352064
96.0	2.352064
97.0	2.352064
98.0	2.352064
99.0	2.352064
100.0	2.352064

