## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates INPUT=[../../stubdata/sortedbams_coord_bwa/SRR10141028.coordsort.bam] OUTPUT=../../stubdata/markdup_sortedbams_bwa/SRR10141028.markdup.bam METRICS_FILE=../../stubdata/markdup_sortedbams_bwa/SRR10141028.markdup_metrics.txt READ_NAME_REGEX=null    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Apr 11 03:43:38 UTC 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	1716	1297927	3368	2934	935	189728	0	0.146441	3995457

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1
2.0	1.722635
3.0	2.244837
4.0	2.622198
5.0	2.894893
6.0	3.091952
7.0	3.234353
8.0	3.337258
9.0	3.41162
10.0	3.465357
11.0	3.504189
12.0	3.53225
13.0	3.552529
14.0	3.567182
15.0	3.577772
16.0	3.585424
17.0	3.590954
18.0	3.59495
19.0	3.597837
20.0	3.599924
21.0	3.601432
22.0	3.602522
23.0	3.603309
24.0	3.603878
25.0	3.604289
26.0	3.604586
27.0	3.604801
28.0	3.604956
29.0	3.605068
30.0	3.605149
31.0	3.605208
32.0	3.60525
33.0	3.605281
34.0	3.605303
35.0	3.605319
36.0	3.605331
37.0	3.605339
38.0	3.605345
39.0	3.605349
40.0	3.605352
41.0	3.605355
42.0	3.605356
43.0	3.605357
44.0	3.605358
45.0	3.605359
46.0	3.605359
47.0	3.60536
48.0	3.60536
49.0	3.60536
50.0	3.60536
51.0	3.60536
52.0	3.60536
53.0	3.60536
54.0	3.605361
55.0	3.605361
56.0	3.605361
57.0	3.605361
58.0	3.605361
59.0	3.605361
60.0	3.605361
61.0	3.605361
62.0	3.605361
63.0	3.605361
64.0	3.605361
65.0	3.605361
66.0	3.605361
67.0	3.605361
68.0	3.605361
69.0	3.605361
70.0	3.605361
71.0	3.605361
72.0	3.605361
73.0	3.605361
74.0	3.605361
75.0	3.605361
76.0	3.605361
77.0	3.605361
78.0	3.605361
79.0	3.605361
80.0	3.605361
81.0	3.605361
82.0	3.605361
83.0	3.605361
84.0	3.605361
85.0	3.605361
86.0	3.605361
87.0	3.605361
88.0	3.605361
89.0	3.605361
90.0	3.605361
91.0	3.605361
92.0	3.605361
93.0	3.605361
94.0	3.605361
95.0	3.605361
96.0	3.605361
97.0	3.605361
98.0	3.605361
99.0	3.605361
100.0	3.605361

