## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates INPUT=[../../stubdata/sortedbams_coord_bwa/SRR10141034.coordsort.bam] OUTPUT=../../stubdata/markdup_sortedbams_bwa/SRR10141034.markdup.bam METRICS_FILE=../../stubdata/markdup_sortedbams_bwa/SRR10141034.markdup_metrics.txt READ_NAME_REGEX=null    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Apr 11 03:56:15 UTC 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	527	1152814	3881	733	187	149124	0	0.129408	4062774

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1
2.0	1.752954
3.0	2.319895
4.0	2.746775
5.0	3.068197
6.0	3.310213
7.0	3.49244
8.0	3.629648
9.0	3.73296
10.0	3.810749
11.0	3.869321
12.0	3.913422
13.0	3.946629
14.0	3.971632
15.0	3.990458
16.0	4.004634
17.0	4.015307
18.0	4.023343
19.0	4.029395
20.0	4.033951
21.0	4.037381
22.0	4.039965
23.0	4.04191
24.0	4.043374
25.0	4.044477
26.0	4.045307
27.0	4.045932
28.0	4.046403
29.0	4.046757
30.0	4.047024
31.0	4.047225
32.0	4.047376
33.0	4.04749
34.0	4.047576
35.0	4.047641
36.0	4.047689
37.0	4.047726
38.0	4.047753
39.0	4.047774
40.0	4.04779
41.0	4.047802
42.0	4.04781
43.0	4.047817
44.0	4.047822
45.0	4.047826
46.0	4.047829
47.0	4.047831
48.0	4.047833
49.0	4.047834
50.0	4.047835
51.0	4.047835
52.0	4.047836
53.0	4.047836
54.0	4.047837
55.0	4.047837
56.0	4.047837
57.0	4.047837
58.0	4.047837
59.0	4.047837
60.0	4.047837
61.0	4.047837
62.0	4.047837
63.0	4.047837
64.0	4.047837
65.0	4.047837
66.0	4.047837
67.0	4.047837
68.0	4.047837
69.0	4.047837
70.0	4.047837
71.0	4.047837
72.0	4.047837
73.0	4.047837
74.0	4.047837
75.0	4.047837
76.0	4.047837
77.0	4.047837
78.0	4.047837
79.0	4.047837
80.0	4.047837
81.0	4.047837
82.0	4.047837
83.0	4.047837
84.0	4.047837
85.0	4.047837
86.0	4.047837
87.0	4.047837
88.0	4.047837
89.0	4.047837
90.0	4.047837
91.0	4.047837
92.0	4.047837
93.0	4.047837
94.0	4.047837
95.0	4.047837
96.0	4.047837
97.0	4.047837
98.0	4.047837
99.0	4.047837
100.0	4.047837

