## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates INPUT=[../../stubdata/sortedbams_coord_bwa/SRR10141025.coordsort.bam] OUTPUT=../../stubdata/markdup_sortedbams_bwa/SRR10141025.markdup.bam METRICS_FILE=../../stubdata/markdup_sortedbams_bwa/SRR10141025.markdup_metrics.txt READ_NAME_REGEX=null    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Apr 11 03:34:59 UTC 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	922	1477730	6422	1180	494	352436	0	0.238591	2582860

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1
2.0	1.564322
3.0	1.882782
4.0	2.062496
5.0	2.163913
6.0	2.221145
7.0	2.253442
8.0	2.271668
9.0	2.281953
10.0	2.287758
11.0	2.291033
12.0	2.292882
13.0	2.293925
14.0	2.294513
15.0	2.294845
16.0	2.295033
17.0	2.295139
18.0	2.295198
19.0	2.295232
20.0	2.295251
21.0	2.295262
22.0	2.295268
23.0	2.295271
24.0	2.295273
25.0	2.295274
26.0	2.295275
27.0	2.295275
28.0	2.295275
29.0	2.295276
30.0	2.295276
31.0	2.295276
32.0	2.295276
33.0	2.295276
34.0	2.295276
35.0	2.295276
36.0	2.295276
37.0	2.295276
38.0	2.295276
39.0	2.295276
40.0	2.295276
41.0	2.295276
42.0	2.295276
43.0	2.295276
44.0	2.295276
45.0	2.295276
46.0	2.295276
47.0	2.295276
48.0	2.295276
49.0	2.295276
50.0	2.295276
51.0	2.295276
52.0	2.295276
53.0	2.295276
54.0	2.295276
55.0	2.295276
56.0	2.295276
57.0	2.295276
58.0	2.295276
59.0	2.295276
60.0	2.295276
61.0	2.295276
62.0	2.295276
63.0	2.295276
64.0	2.295276
65.0	2.295276
66.0	2.295276
67.0	2.295276
68.0	2.295276
69.0	2.295276
70.0	2.295276
71.0	2.295276
72.0	2.295276
73.0	2.295276
74.0	2.295276
75.0	2.295276
76.0	2.295276
77.0	2.295276
78.0	2.295276
79.0	2.295276
80.0	2.295276
81.0	2.295276
82.0	2.295276
83.0	2.295276
84.0	2.295276
85.0	2.295276
86.0	2.295276
87.0	2.295276
88.0	2.295276
89.0	2.295276
90.0	2.295276
91.0	2.295276
92.0	2.295276
93.0	2.295276
94.0	2.295276
95.0	2.295276
96.0	2.295276
97.0	2.295276
98.0	2.295276
99.0	2.295276
100.0	2.295276

