## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates INPUT=[../../stubdata/sortedbams_coord_bwa/SRR10141042.coordsort.bam] OUTPUT=../../stubdata/markdup_sortedbams_bwa/SRR10141042.markdup.bam METRICS_FILE=../../stubdata/markdup_sortedbams_bwa/SRR10141042.markdup_metrics.txt READ_NAME_REGEX=null    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Apr 11 04:15:47 UTC 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	541	972176	2868	731	195	124682	0	0.128315	3458642

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1
2.0	1.754963
3.0	2.324933
4.0	2.755239
5.0	3.080105
6.0	3.325366
7.0	3.51053
8.0	3.650321
9.0	3.755859
10.0	3.835536
11.0	3.895689
12.0	3.941102
13.0	3.975388
14.0	4.001272
15.0	4.020814
16.0	4.035567
17.0	4.046705
18.0	4.055114
19.0	4.061463
20.0	4.066256
21.0	4.069874
22.0	4.072606
23.0	4.074668
24.0	4.076225
25.0	4.077401
26.0	4.078288
27.0	4.078958
28.0	4.079464
29.0	4.079846
30.0	4.080134
31.0	4.080352
32.0	4.080516
33.0	4.08064
34.0	4.080734
35.0	4.080805
36.0	4.080858
37.0	4.080898
38.0	4.080929
39.0	4.080952
40.0	4.080969
41.0	4.080982
42.0	4.080992
43.0	4.080999
44.0	4.081005
45.0	4.081009
46.0	4.081013
47.0	4.081015
48.0	4.081017
49.0	4.081018
50.0	4.081019
51.0	4.08102
52.0	4.081021
53.0	4.081021
54.0	4.081021
55.0	4.081022
56.0	4.081022
57.0	4.081022
58.0	4.081022
59.0	4.081022
60.0	4.081022
61.0	4.081022
62.0	4.081022
63.0	4.081022
64.0	4.081022
65.0	4.081022
66.0	4.081022
67.0	4.081022
68.0	4.081022
69.0	4.081022
70.0	4.081022
71.0	4.081022
72.0	4.081022
73.0	4.081022
74.0	4.081022
75.0	4.081022
76.0	4.081022
77.0	4.081022
78.0	4.081022
79.0	4.081022
80.0	4.081022
81.0	4.081022
82.0	4.081022
83.0	4.081022
84.0	4.081022
85.0	4.081022
86.0	4.081022
87.0	4.081022
88.0	4.081022
89.0	4.081022
90.0	4.081022
91.0	4.081022
92.0	4.081022
93.0	4.081022
94.0	4.081022
95.0	4.081022
96.0	4.081022
97.0	4.081022
98.0	4.081022
99.0	4.081022
100.0	4.081022

