## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates INPUT=[../../stubdata/sortedbams_coord_bwa/SRR10141053.coordsort.bam] OUTPUT=../../stubdata/markdup_sortedbams_bwa/SRR10141053.markdup.bam METRICS_FILE=../../stubdata/markdup_sortedbams_bwa/SRR10141053.markdup_metrics.txt READ_NAME_REGEX=null    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Apr 11 04:40:26 UTC 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	1094	1561953	10990	1516	464	201274	0	0.128964	5527962

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1
2.0	1.753855
3.0	2.322153
4.0	2.750567
5.0	3.073529
6.0	3.316996
7.0	3.500535
8.0	3.638896
9.0	3.743201
10.0	3.821832
11.0	3.881108
12.0	3.925793
13.0	3.95948
14.0	3.984874
15.0	4.004018
16.0	4.01845
17.0	4.02933
18.0	4.037531
19.0	4.043714
20.0	4.048375
21.0	4.051889
22.0	4.054537
23.0	4.056534
24.0	4.058039
25.0	4.059174
26.0	4.06003
27.0	4.060675
28.0	4.061161
29.0	4.061527
30.0	4.061803
31.0	4.062012
32.0	4.062169
33.0	4.062287
34.0	4.062376
35.0	4.062444
36.0	4.062494
37.0	4.062533
38.0	4.062561
39.0	4.062583
40.0	4.062599
41.0	4.062612
42.0	4.062621
43.0	4.062628
44.0	4.062633
45.0	4.062637
46.0	4.06264
47.0	4.062643
48.0	4.062644
49.0	4.062646
50.0	4.062647
51.0	4.062647
52.0	4.062648
53.0	4.062648
54.0	4.062649
55.0	4.062649
56.0	4.062649
57.0	4.062649
58.0	4.062649
59.0	4.062649
60.0	4.062649
61.0	4.062649
62.0	4.06265
63.0	4.06265
64.0	4.06265
65.0	4.06265
66.0	4.06265
67.0	4.06265
68.0	4.06265
69.0	4.06265
70.0	4.06265
71.0	4.06265
72.0	4.06265
73.0	4.06265
74.0	4.06265
75.0	4.06265
76.0	4.06265
77.0	4.06265
78.0	4.06265
79.0	4.06265
80.0	4.06265
81.0	4.06265
82.0	4.06265
83.0	4.06265
84.0	4.06265
85.0	4.06265
86.0	4.06265
87.0	4.06265
88.0	4.06265
89.0	4.06265
90.0	4.06265
91.0	4.06265
92.0	4.06265
93.0	4.06265
94.0	4.06265
95.0	4.06265
96.0	4.06265
97.0	4.06265
98.0	4.06265
99.0	4.06265
100.0	4.06265

