## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates INPUT=[../../stubdata/sortedbams_coord_bwa/SRR10141039.coordsort.bam] OUTPUT=../../stubdata/markdup_sortedbams_bwa/SRR10141039.markdup.bam METRICS_FILE=../../stubdata/markdup_sortedbams_bwa/SRR10141039.markdup_metrics.txt READ_NAME_REGEX=null    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Apr 11 04:10:27 UTC 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	727	1117844	2646	897	349	193037	0	0.172787	2852163

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1
2.0	1.675752
3.0	2.132394
4.0	2.44097
5.0	2.649491
6.0	2.7904
7.0	2.88562
8.0	2.949964
9.0	2.993446
10.0	3.022828
11.0	3.042683
12.0	3.056101
13.0	3.065167
14.0	3.071294
15.0	3.075434
16.0	3.078232
17.0	3.080123
18.0	3.0814
19.0	3.082264
20.0	3.082847
21.0	3.083241
22.0	3.083508
23.0	3.083688
24.0	3.083809
25.0	3.083892
26.0	3.083947
27.0	3.083985
28.0	3.08401
29.0	3.084027
30.0	3.084039
31.0	3.084047
32.0	3.084052
33.0	3.084055
34.0	3.084058
35.0	3.08406
36.0	3.084061
37.0	3.084061
38.0	3.084062
39.0	3.084062
40.0	3.084062
41.0	3.084063
42.0	3.084063
43.0	3.084063
44.0	3.084063
45.0	3.084063
46.0	3.084063
47.0	3.084063
48.0	3.084063
49.0	3.084063
50.0	3.084063
51.0	3.084063
52.0	3.084063
53.0	3.084063
54.0	3.084063
55.0	3.084063
56.0	3.084063
57.0	3.084063
58.0	3.084063
59.0	3.084063
60.0	3.084063
61.0	3.084063
62.0	3.084063
63.0	3.084063
64.0	3.084063
65.0	3.084063
66.0	3.084063
67.0	3.084063
68.0	3.084063
69.0	3.084063
70.0	3.084063
71.0	3.084063
72.0	3.084063
73.0	3.084063
74.0	3.084063
75.0	3.084063
76.0	3.084063
77.0	3.084063
78.0	3.084063
79.0	3.084063
80.0	3.084063
81.0	3.084063
82.0	3.084063
83.0	3.084063
84.0	3.084063
85.0	3.084063
86.0	3.084063
87.0	3.084063
88.0	3.084063
89.0	3.084063
90.0	3.084063
91.0	3.084063
92.0	3.084063
93.0	3.084063
94.0	3.084063
95.0	3.084063
96.0	3.084063
97.0	3.084063
98.0	3.084063
99.0	3.084063
100.0	3.084063

