## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates INPUT=[../../stubdata/sortedbams_coord_bwa/SRR10141066.coordsort.bam] OUTPUT=../../stubdata/markdup_sortedbams_bwa/SRR10141066.markdup.bam METRICS_FILE=../../stubdata/markdup_sortedbams_bwa/SRR10141066.markdup_metrics.txt READ_NAME_REGEX=null    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Apr 11 05:14:53 UTC 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	1179	1630352	16227	1469	660	298307	0	0.183107	3893352

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1
2.0	1.657867
3.0	2.090655
4.0	2.375373
5.0	2.562679
6.0	2.685901
7.0	2.766965
8.0	2.820295
9.0	2.855378
10.0	2.878458
11.0	2.893642
12.0	2.903631
13.0	2.910203
14.0	2.914526
15.0	2.91737
16.0	2.919241
17.0	2.920471
18.0	2.921281
19.0	2.921814
20.0	2.922164
21.0	2.922395
22.0	2.922547
23.0	2.922646
24.0	2.922712
25.0	2.922755
26.0	2.922784
27.0	2.922802
28.0	2.922815
29.0	2.922823
30.0	2.922828
31.0	2.922831
32.0	2.922834
33.0	2.922835
34.0	2.922836
35.0	2.922837
36.0	2.922837
37.0	2.922838
38.0	2.922838
39.0	2.922838
40.0	2.922838
41.0	2.922838
42.0	2.922838
43.0	2.922838
44.0	2.922838
45.0	2.922838
46.0	2.922838
47.0	2.922838
48.0	2.922838
49.0	2.922838
50.0	2.922838
51.0	2.922838
52.0	2.922838
53.0	2.922838
54.0	2.922838
55.0	2.922838
56.0	2.922838
57.0	2.922838
58.0	2.922838
59.0	2.922838
60.0	2.922838
61.0	2.922838
62.0	2.922838
63.0	2.922838
64.0	2.922838
65.0	2.922838
66.0	2.922838
67.0	2.922838
68.0	2.922838
69.0	2.922838
70.0	2.922838
71.0	2.922838
72.0	2.922838
73.0	2.922838
74.0	2.922838
75.0	2.922838
76.0	2.922838
77.0	2.922838
78.0	2.922838
79.0	2.922838
80.0	2.922838
81.0	2.922838
82.0	2.922838
83.0	2.922838
84.0	2.922838
85.0	2.922838
86.0	2.922838
87.0	2.922838
88.0	2.922838
89.0	2.922838
90.0	2.922838
91.0	2.922838
92.0	2.922838
93.0	2.922838
94.0	2.922838
95.0	2.922838
96.0	2.922838
97.0	2.922838
98.0	2.922838
99.0	2.922838
100.0	2.922838

