## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates INPUT=[../../stubdata/sortedbams_coord_bwa/SRR10141047.coordsort.bam] OUTPUT=../../stubdata/markdup_sortedbams_bwa/SRR10141047.markdup.bam METRICS_FILE=../../stubdata/markdup_sortedbams_bwa/SRR10141047.markdup_metrics.txt READ_NAME_REGEX=null    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Apr 11 04:27:37 UTC 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	1135	1737223	9044	1681	503	231882	0	0.13358	5914534

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1
2.0	1.745484
3.0	2.301231
4.0	2.715532
5.0	3.024387
6.0	3.254633
7.0	3.426279
8.0	3.554237
9.0	3.649629
10.0	3.720741
11.0	3.773755
12.0	3.813275
13.0	3.842737
14.0	3.864701
15.0	3.881074
16.0	3.89328
17.0	3.90238
18.0	3.909164
19.0	3.914221
20.0	3.91799
21.0	3.920801
22.0	3.922896
23.0	3.924458
24.0	3.925622
25.0	3.92649
26.0	3.927137
27.0	3.92762
28.0	3.927979
29.0	3.928247
30.0	3.928447
31.0	3.928596
32.0	3.928707
33.0	3.92879
34.0	3.928852
35.0	3.928898
36.0	3.928932
37.0	3.928958
38.0	3.928977
39.0	3.928991
40.0	3.929002
41.0	3.92901
42.0	3.929015
43.0	3.92902
44.0	3.929023
45.0	3.929026
46.0	3.929027
47.0	3.929029
48.0	3.92903
49.0	3.92903
50.0	3.929031
51.0	3.929031
52.0	3.929032
53.0	3.929032
54.0	3.929032
55.0	3.929032
56.0	3.929032
57.0	3.929032
58.0	3.929033
59.0	3.929033
60.0	3.929033
61.0	3.929033
62.0	3.929033
63.0	3.929033
64.0	3.929033
65.0	3.929033
66.0	3.929033
67.0	3.929033
68.0	3.929033
69.0	3.929033
70.0	3.929033
71.0	3.929033
72.0	3.929033
73.0	3.929033
74.0	3.929033
75.0	3.929033
76.0	3.929033
77.0	3.929033
78.0	3.929033
79.0	3.929033
80.0	3.929033
81.0	3.929033
82.0	3.929033
83.0	3.929033
84.0	3.929033
85.0	3.929033
86.0	3.929033
87.0	3.929033
88.0	3.929033
89.0	3.929033
90.0	3.929033
91.0	3.929033
92.0	3.929033
93.0	3.929033
94.0	3.929033
95.0	3.929033
96.0	3.929033
97.0	3.929033
98.0	3.929033
99.0	3.929033
100.0	3.929033

